geneName	family
FBgn0266720	1319
FBgn0011288	1319
FBgn0267347	1320
FBgn0032452	1320
FBgn0267385	1321
FBgn0031462	1321
FBgn0267905	1322
FBgn0267903	1322
FBgn0270927	1323
FBgn0034417	1323
FBgn0283494	1324
FBgn0042094	1324
FBgn0283649	1325
FBgn0028847	1325
FBgn0284080	1326
FBgn0058439	1326
FBgn0284248	1327
FBgn0086907	1327
FBgn0285910	1328
FBgn0039058	1328
FBgn0285947	1329
FBgn0027494	1329
FBgn0285962	1330
FBgn0034483	1330
FBgn0286508	1331
FBgn0033949	1331
FBgn0286723	1332
FBgn0027348	1332
